tmdb_id,release_year,overview
9302.0,1996,"Tally Atwater will Karriere als Nachrichtensprecherin machen. Tatsächlich kann sie einen Job bei Warren Justice, dem Nachrichtenleiter einer lokalen TV-Station, ergattern. Unter seiner Anleitung avanciert Tally vom Wetterfrosch zur versierten Live-Reporterin und wird bald darauf von einem großen US-Sender engagiert. Zu diesem Zeitpunkt haben sich die beiden Medienmacher bereits unsterblich ineinander verliebt. Als Tally live von einem Gefängnisaufstand berichtet, kommt es zum dramatischen Höhepunkt."
11000.0,1996,"Armand und Albert sind ein glückliches Paar. Ihren Lebensunterhalt verdienen sie als Travestie-Künstler in dem Amüsierlokal ""Birdcage"". Da taucht unvermittelt Armands verschollener Sohn Val auf und verkündet, dass er die Tochter des erzkonservativen Senators Keeley heiraten will. Doch damit nicht genug. Vals Schwiegereltern in spe sind bereits auf dem Weg, um ihre zukünftige Verwandtschaft kennenzulernen. Und nichts würde sie mehr schockieren, als ein schwules Liebesnest voller schriller Vögel..."
16388.0,1995,
9737.0,1995,"Ein paar Gangster stehlen aus der Asservatenkammer der Polizei konfisziertes, reines Heroin im Wert von 100 Millionen Dollar! Die beiden Drogenfahnder Marcus Burnett und Mike Lowrey haben den Auftrag die Beute wiederbeschaffen. Und das innerhalb von 72 Stunden, ansonsten wird ihre Abteilung geschlossen. Die einzige Zeugin des Überfalls hat Angst, taucht zunächst unter, vertraut sich dann aber doch Mike Lowrey an. Bald stoßen sie auf gigantische Korruption und einen kaltblütigen Hintermann..."
30765.0,1995,"Der 10jährige Ryan wird zur einzigen Hoffnung, für ein putziges Panda-Baby, das von unbarmherzigen Wilderern gejagt wird.."
10474.0,1995,"Der 13-jährige Jim Carroll wächst in schwierigen sozialen Verhältnissen in einem ärmlichen Viertel von New York auf. Aber er hat eine Chance, dem Elend zu entkommen, denn er ist ein talentierter Basketballspieler, was ihm ein Stipendium an einer renommierten katholischen High School verschafft. Da Jim jedoch zusammen mit seinem Freund Mickey mehr und mehr den Drogen verfällt, wird sein Alltag bald nur noch von Sex, Verbrechen und Gewalt bestimmt. Carroll verliert zunehmend den Halt im Leben und kann sich auch nicht mehr auf soziale Beziehungen stützen, da sein stabilisierendes Umfeld zusammen bricht. Nur noch zu seinen engsten Freunde, die selbst im Sumpf feststecken, hat Carroll Kontakt. Der Film basiert auf dem Leben des echten Jim Carroll, der seine eigenen Erfahrungen in Tagebüchern niederschrieb."
22279.0,1995,"England, 1947. Die 16-jährige Stella wächst bei ihrem Onkel und ihrer Tante in der nordenglischen Provinzmetropole Liverpool auf. Zu ihrer Mutter hat sie lediglich über regelmäßige Telefonate Kontakt. Der große Traum der Teenagerin ist es, eines Tages als Schauspielerin Karriere zu machen. Eine erste Chance, die Welt des Theaters hautnah kennenzulernen, eröffnet sich ihr, als sie eine Stelle an einer lokalen Provinzbühne bekommt."
30157.0,1994,"Die Ex-Nonne Isabelle wartet auf die heilige Mission Gottes. Doch bis es so weit ist, verdient sie ihr Geld mit dem Schreiben von Pornofilmen. Eines Tages trifft sie den Amnesiekranken Thomas, der vegressen hat, dass er einst ein fieser Pornoregisseur war, der dafür verantwortlich zeichnet, dass seine Ehefrau Sofia zu berüchtigsten Pornodarstellerin des Business geworden ist. Gemeinsam begeben sich Isabelle und Thomas auf die Suche nach seiner Vergangenheit."
568.0,1995,"Weniger als ein Jahr ist vergangen, seitdem der Mensch zum ersten Mal den Mond betreten hat. Und was die amerikanische Bevölkerung angeht, so stellt die Apollo-13-Mission lediglich einen erneuten Routineflug dar – bis die Bodenkontrollstation folgende Worte aus der unendlichen Weite des Alls empfängt: „Houston, wir haben ein Problem“. 205 000 Meilen von der Erde entfernt kämpfen die Astronauten Jim Lovell, Fred Haise und Jack Swigert in einer funktionsuntüchtigen Raumkapsel verzweifelt um ihr Leben. Unterdessen nehmen in der Bodenkontrollstation der Astronaut Ken Mattingly und Flugkommandant Gene Kranz das Rennen gegen die Zeit auf, um die Astronauten zurück zur Erde zu bringen."
11780.0,1995,"Schottland zu Beginn des 18. Jahrhunderts: Robert Roy MacGregor lebt mit seiner Frau Mary und seinen Kindern in den schottischen Highlands. Sein Clan ist arm und muss sich daher mit gelegentlichen Viehdiebstählen aushelfen. Um diesem Dasein ein Ende zu bereiten, leiht sich Rob Roy für einen Profit versprechenden Viehhandel 1.000 Pfund bei dem machthungrigen Marquis von Montrose. Dessen mittelloser Neffe und Günstling Archibald Cunningham, der sich vorübergehend am Hofe einquartiert hat und dort die Dienstmädchen beglückt, schmiedet gemeinsam mit dem Adligen Killearn einen hinterhältigen Plan: Er ersticht den Geldboten und streicht Rob Roys Geld selbst ein. Weil der Clanführer den Kredit nicht auf die Schnelle zurückzahlen kann, fordert der von dem Raub nichts ahnende Marquis als Ersatzleistung von MacGregor, seinen schärfsten Konkurrenten, den Herzog von Argyll, öffentlich zu verleumden. Als ein Mann von Ehre kann Rob Roy dieser Forderung nicht nachgeben..."
34996.0,1995,"Die Philosophie-Studentin Kathleen wird des Nachts auf offener Straße von einer fremden Frau in Schwarz in einen Eingang gezerrt und in den Hals gebissen. Kathleen kann es nicht fassen - die Wunde bleibt über Tage hinweg äußerst schmerzhaft. Plötzlich kann sie kein helles Licht mehr vertragen. Und dann ist da dieses seltsame Hungergefühl, diese unwiderstehliche Gier nach Blut, die vor nichts haltmacht. Der wirkliche Schock aber steht Kathleen noch bevor, denn sie ist mit ihrem Blutdurst nicht allein."
414.0,1995,"Der dunkle Ritter von Gotham City hat es diesmal mit zwei äusserst gefährlichen Schurken zu tun: Der frühere Staatsanwalt Harvey Dent, der durch einen schrecklichen Unfall im Gerichtssaal entstellt wurde und zu Harvey Two-Face mutierte, macht fälschlicherweise Batman für seine Leiden verantwortlich. Dann ist da noch Edward Nygma, der ein neuartiges Fernsehvergbügen für die Einwohner von Gotham erfunden hat, und zeitweilig in der Person des Riddler Batman knifflige Rätsel zu lösen gibt…"
649.0,1967,"Séverine Sérizy ist eine glücklich verheiratete Hausfrau. Nur im Bett ist sie mit ihrem Mann Pierre  nicht zufrieden. Befriedigung findet sie lediglich in ihren Tagträumen, in denen sie Fesselspielen und anderen Sadomaso-Praktiken nachgeht. Als das aber auch nicht mehr ausreicht, beginnt Séverine nachmittags als Prostituierte zu arbeiten. Im Etablissement von Madame Anaïs kann sie ihren erotischen Vorlieben freien Lauf lassen, ohne dass ihr Mann etwas davon weiß. Alles geht gut, bis Henri Husson ein Freund ihres Mannes, Séverine in dem Bordell entdeckt. Jetzt weiß sie nicht mehr, wie sie unbeschadet aus der Angelegenheit herauskommt. Außerdem ist Marcel ein Kunde des Bordells, so vernarrt in sie, dass er alles dafür tut, um Séverine dauerhaft für sich zu gewinnen."
1873.0,1995,"Laura versucht den Mord an ihrem Mann und Sohn dadurch zu verarbeiten, dass sie mit ihrer Schwester nach Birma reist. Thriller von John Boorman mit Patricia Arquette und Frances McDormand in den Hauptrollen vor exotischer Kulisse."
5894.0,1995,"Tabakladenbetreiber Auggie ist Anlaufstelle für alle Probleme seiner Kunden. Hier werden Sorgen abgeladen, Verführungskünste geprobt, psychologische Fragebögen ausgefüllt und letzte Zigaretten geraucht. Doch das kleine Paradies ist in Gefahr, denn Ladenbesitzer Vinnie plant, Auggies Shop an eine Reformkost-Kette zu verkaufen …"
1775.0,1995,"Mit dem Ende der Sowjetunion ist Amerika leider auch der Feind abhanden gekommen. Die Rüstungsindustrie muß Arbeiter entlassen und die Popularität des Präsidenten sinkt rapide. Ein neues Feindbild muß her, und nichts liegt näher als Kanada. Als der im Grunde gutmütige US-Sheriff Bud Boomer mit einer abfälligen Bemerkung über kanadisches Bier eine Massenschlägerei auslöst, nimmt der Präsident das zum Vorwand, Kanada zur Bedrohung zur Erklären. Boomer stellt eine Truppe zusammen und zieht in den Norden um Kanada den Garaus zu machen."
8839.0,1995,"Casper fristet mit seinen drei fiesen Gespensteronkeln in der Spukvilla Whipstaff ein eher tristes Dasein. Die Situation ändert sich schlagartig, als eines Tages der Geistertherapeut Dr. Harvey nebst Teenager-Tochter Kat auftaucht. Der etwas verschrobene Exorzist soll im Auftrag von Frau Carrigan, der geldgierigen Erbin des Anwesens, die Spukgestalten loswerden. Doch das Unterfangen erweist sich mehr als schwierig. Nach anfänglichen Berührungsängsten freunden sich Casper, Kat und der Papa an und gehen gemeinsam gegen die Eindringlinge vor."
20649.0,1995,"Der afroamerikanische Drogendealer Ronald 'Strike' Dunham führt ein klar geregeltes Leben in New York. Seine Geschäfte laufen ganz ordentlich und er kann sich der Freundschaft des erfahrenen Rodney Little sicher sein. Das kriminelle Milieu der Straße ist für Strike ein Zuhause, in dem er sich auskennt. Aber als Rodney eine wichtige Angelegenheit klären muss, wird Strikes Bruder Victor verdächtigt, den leitenden Angestellten eines Burgerladens getötet zu haben. Mit der Ermittlung des Verbrechens sind die beiden Polizisten Rocco Klein  und Larry Mazilli beauftragt, denen Zweifel am Geständnis von Victor kommen. Und auch Strike muss erkennen, dass Gaunerehre ihre engen Grenzen hat, wenn es um den eigenen Vorteil eines Gangsters geht."
10329.0,1995,"Unter Führung der Wissenschaftlerin Karen Ross bricht ein Expeditionstrupp nach Zaire auf, um lupenreine Diamanten für die Satellitenkommunikation zu finden. In Begleitung Karens befinden sich neben Trägern der Führer Kelly, der zwielichtige Europäer Homolka sowie zwei Verhaltensforscher, die einem außergewöhnlichem Gorilla, welcher komunizieren kann,  die Freiheit schenken wollen. Als der Expeditionstrupp nach zahllosen Abenteuern ans Ziel kommt, sieht er sich einer Horde Killer-Affen gegenüber."
8963.0,1995,"Russische Nationalisten haben eine Abschussbasis für Nuklearraketen in ihre Gewalt gebracht. Captain Frank Ramsey, Kapitän eines US-Atom-U-Bootes, erhält per Funk den Befehl zum nuklearen Präventivschlag. Eine darauffolgende Nachricht kann nicht dechiffriert werden. Ramseys Erster Offizier ist deshalb gegen den Raketenabschuss."
26564.0,1994,
8068.0,1995,"Hätten die Bewohner des zwielichtigen mexikanischen Grenzstädtchens gewusst, was da in der flirrenden Hitze des Sommertages in Gestalt eines schwarzgekleideten Desperados über sie kommt, sie hätten die Fensterläden geschlossen und keinen Fuß mehr vor die Tür gesetzt. Denn der mysteriöse Fremde ist auf einem blutigen Rachefeldzug - der Drogenbaron Bucho erschoss seine Geliebte. Seitdem hat der dunkle Mariachi-Sänger die Gitarre in seinem Koffer gegen ein Arsenal großkalibrige Waffen getauscht. Nichts kann ihn aufhalten und jeder, der sich ihm in den Weg stellt, endet blutend im Straßenstaub."
8512.0,1995,"Los Angeles: Easy Rawlins - momentan ohne Arbeit - weiß nicht, wie er die nächste Miete bezahlen soll. Da bietet ihm ein undurchsichtiger Typ namens Albright einen lukrativen Job an. Natürlich greift Easy sofort zu: er soll eine geheimnisvolle Lady aufspüren - Daphne Monet, die nach einer Affaire mit einem Politiker spurlos verschwunden ist. Easy taucht ab ins Milieu der neonschrillen Bars und dunklen Clubs und trifft auf Coretta, eine Freundin von Daphne. Eine kurze Romanze mit ihr endet jäh: Coretta wird brutal ermordet! Und schon ist Easy mitten drin im tödlichen Sumpf aus korrupter Politik, brutalen Cops, Erpressung und Mord. Jetzt ruft er seinen Freund Mouse zu Hilfe. Der kann mit dem Schießeisen umgehen wie kein anderer ..."
1572.0,1995,"John McClane ist es gewohnt, dass ihm das Schicksal übel mitspielt, doch nun ist er wirklich am Ende: Seine Frau hat ihn verlassen, sein Boss hat ihn suspendiert und ein Irrer namens Simon macht sich einen Spaß daraus, ihn auf eine makabere Schnitzeljagd quer durch New York zu schicken. Der Terrorist droht damit, eine Schule in die Luft zu jagen, sollte McClane seine Rätsel nicht lösen könne. Seine erste Aufgabe führt ihn ins Ghetto von Harlem, wo er sich mit einem Schild mit der Aufschrift ""I hate niggers"" präsentieren soll. Bei den Anwohnern erntet er damit erwartungsgemäß keinen Beifall, sondern gerät postwendend in Bedrängnis. Der schwarze Ladenbesitzer Zeus kommt dem Polizisten zur Hilfe und wird McClane kurzerhand als unfreiwilliger Helfer zur Seite gestellt. Simon hat seine helle Freude daran, die Partner wider Willen durch die Stadt zu hetzen und ihnen unmögliche Aufgaben zu stellen..."
13552.0,1995,"Das Pärchen Amy Blue und Jordan White sind beide wunderschön und sexy, aber sie langweilen sich zu Tode und sind von ihrer Umgebung völlig entfremdet. Ziellos fahren sie mit einem alten Torino durch Kalifornien. Auf ihrem Trip begegnet ihnen Xavier Red, halb Engel, halb Teufel.  Nachdem Xavier unabsichtlich einem koreanischen Lebensmittelhändler den Kopf weggeschossen hat, sind sie gezwungen die Flucht zu ergreifen.  Von nun an bestimmen Sex und Gewalt ihr Leben..."
6520.0,1995,"König Artus' friedvolle Untergebene werden von den Raubzügen des Fürsten Malagant gepeinigt. Um ihre Grafschaft zu schützen und weil sie sich zu dem legendären König hingezogen fühlt, will Lady Ginevra Artus heiraten. Frauenschwarm Lancelot, soeben zum ersten Ritter des Königs gekürt, hat ebenfalls ein Auge auf die englische Dame geworfen. Als Artus seinen getreuen Vasallen als Nebenbuhler entlarvt, verlangt er dessen Kopf. Da bringt ein Angriff Malagants alle Pläne durcheinander und der entscheidende Kampf um die Krone kann beginnen."
9073.0,1995,"Zwei Jahre nachdem der kleine Jesse dem zahmen Schwertwal Willy zum Sprung in die Freiheit verholfen hat, kommt es zu einem überraschenden Wiedersehen mit dem alten Freund, der inzwischen im Ozean eine Familie begründet hat. Neue Probleme tauchen auf, als vor der Küste ein Öltanker havariert und Willys neues Rudel in akute Lebensgefahr bringt. Ein vermeintlicher Helfer entpuppt sich obendrein als skrupelloser Tierhändler. Erneut ist Jesses Cleverness gefragt."
10428.0,1995,"Der junge Zero Cool gilt in der Hacker-Szene als so etwas wie eine lebende Legende. Doch da er bei seinen digitalen Ausflügen schon allerlei Schade angerichtet hat, auch an der Wall-Street, darf der Computer-Freak bis zu seinem 18. Geburtstag nicht mehr in die Nähe eines Computers kommen. Doch dann erscheint Acid Burn in der Szene und mit ihrem unglaublich schnellen PC schafft sie es, in die Nähe der Genialität von Zero Cool zu gelangen. Das kann dieser natürlich nicht auf sich sitzen lassen und verstößt gegen seine Auflagen, um der jungen Frau zu beweisen, dass er der Beste ist. Doch das ruft die Polizei auf den Plan und plötzlich will der Industrielle und Gangster-Hacker Plague Dade die anderen Hacker in eine Falle locken. Die beiden müssen sich zusammenraufen und gemeinsam durch ihre Cyberspace-Fähigkeiten eine großangelegte Verschwörung abwehren…"
17447.0,1995,"Jeffrey ist ein erfolgloser New Yorker Schauspieler, der sich seinen Lebensunterhalt als Kellner verdient. Als Aids besonders in der schwulen Community ein immer größeres Thema wird und die Angst davor beständig zunimmt, beschließt er, künftig auf Sex zu verzichten. Doch kaum hat er diesen Entschluss gefasst, verliebt er sich in Steve aus dem Fitness-Studio. Gerade als er sein No Sex-Vorhaben wieder abblasen will, erfährt er, dass Steve HIV-positiv ist und für Jeffrey bricht eine Welt zusammen. Er versucht verzweifelt, Steve nicht mehr über den Weg zu laufen, doch dieser geht ihm nicht mehr aus dem Kopf. Jeffreys Freunde Sterling und Darius versuchen immer wieder ihn davon zu überzeugen, Steve doch eine Chance zu geben. Die Geschichte erfährt schließlich eine Wendung, als bei dem HIV-positiven Darius das Virus ausbricht."
9886.0,1995,"Im Jahr 2021 ist die ganze Welt durch das Internet vernetzt, und die Hälfte der Bevölkerung leidet an dem Nerve Attenuation Syndrome. Der Cyberkurier Johnny, der sich einen Speicherchip ins Hirn implantieren lies, bekommt den Auftrag, eine große Menge gestohlener Daten von Beijing nach Newark zu bringen. Pharmakom Industries, die Besitzer der Daten, hetzen ihm eine Horde Yakuzas auf den Hals, während J-Bone, der Anführer der Low-Techs, versucht, die Daten zu entschlüsseln, denn sie sollen die Heilung für NAS enthalten…"
9482.0,1995,"Man schreibt das dritte Jahrtausend. Nukleare Kriege und ökologische Katastrophen haben die Erde verwüstet. Die Menschen leben in Mega-Städten zusammengepfercht, in denen Anarchie und Chaos herrschen. Die Lösung: Machtvolle Kampfmaschinen wurden kreiert und ausgestattet mit allumfassender Macht: Recht, Gesetz und Justiz in einer Hand – die Judges. In Mega City One lebt der beste unter ihnen – Judge Dredd, das Produkt eines geheimen DNA-Experiments. Sein Bruder Rico will die Herrschaft an sich reißen. Dazu muss er zuerst Dredd aus dem Verkehr ziehen und hängt ihm einen Mord an. Von nun an muss Dredd auf eigene Faust um Recht und Ehre kämpfen. Um seine Unschuld zu beweisen, flieht er aus dem Gefängnis, denn alle Beweise sprechen gegen ihn."
19326.0,1995,"Tommy, ein vertrotteltes Muttersöhnchen und Verlierer auf der ganzen Linie, wird, wie es der Zufall will, als Geschworener zu einem Mordprozess bestellt. Die Jury wird von der Öffentlichkeit abgeschottet in einem Hotel untergebracht. Tommy, der sich die Präsidentensuite erschlichen hat, möchte den luxuriösen Aufenthalt so lange wie möglich genießen und zögert deshalb die Verhandlung hinaus..."
9344.0,1995,"Telly und Jennie küssen sich. Jennie hat noch nie mit einem Jungen geschlafen. Jungfrauen „knacken“ – darauf steht der 17-jährige Telly. „Jungfauen sind geil. Und du kannst dir nichts holen.“ Zuerst hat Jennie Angst, doch dann kommt Telly zum Ziel. Reine Routine, Technik. Danach wimmelt er Jennie ab. Später trifft sich Telly mit seinem Freund Casper. Sie kaufen sich Dope mit Geld, das sie gerade Tellys Mutter geklaut haben. Total bekifft, verprügeln sie einen Schwarzen, der Casper versehentlich angerempelt hat.Währenddessen sitzen die Mädchen bei Ruby zusammen und Reden über Sex, über den Unterschied zwischen „making love“, „having sex“ und „fucking“. Jennie erzählt, dass sie entjungfert wurde. Noch weiß sie nicht, dass Telly AIDS hat …"
9071.0,1995,der Regisseur Nick Reve dreht einen Low-Budgetfilm und hat dabei mit persönlichen und geschäftlichen Problemen am Set zu kämpfen.
8973.0,1995,"Privatdetektiv Harry D'Amour spielt auf Wunsch von dessen Frau Bodyguard für den Star-Illusionisten Swann, der seit einer 13 Jahre zurückliegenden Auseinandersetzung die Rache einer mörderischen Okkultistensekte fürchtet. Nicht ganz zu Unrecht, wie sich bald herausstellt: Anhänger des Kultes haben den damals von Swann besiegten Führer Nix wieder zum Leben erweckt, und der nimmt nun furchtbare Rache an seinen Feinden sowie allen anderen Menschen, die das Pech haben, seinen Weg zu kreuzen."
15730.0,1994,"Das Leben läuft, wie es läuft. Damit hat sich der 30-jährige David abgefunden. Seine Karriere als Schauspieler hat er gegen einen Kellnerjob eintauschen müssen und mit seiner großen Liebe, der Literaturkritikerin Candy teilt er sich nur noch die Wohnung, nicht aber das Bett. Doch David versucht sich das Leben durch kleine Abenteuer lebenswert zu erhalten. Seine Affären sind zahlreich, denn die wahre Liebe gibt es für ihn nicht mehr. Dafür zählt die Freundschaft, zum Beispiel zu der Hellseherin und Teilzeit-Domina Benita oder zu seinem Jugendfreund Bernie. Das seine gleichgültige Art und der gefühllose Umgang mit anderen Menschen Wunden reißt, scheint der Sunnyboy nicht mitzubekommen. Doch auch David muss feststellen, dass man sich im Leben nicht einfach nur treiben lassen kann. Denn als Bernie erst Benita und schließlich Candy bedroht, muss er endlich einmal handeln und für sein Leben eintreten."
47608.0,1995,"Der stille, ernsthafte Matt und die quirlige, unberechenbare Casey verlieben sich ineinander, wild, spontan und leidenschaftlich. Doch Casey umgibt ein düsteres Geheimnis, das Matt – blind vor Liebe – nicht wahrhaben will. Als Casey ihn überredet, alles hinter sich zu lassen und mit ihr nach New Mexico zu fliehen, muß Matt auf der abenteuerlichen Fahrt dorthin ohnmächtig mit ansehen..."
2293.0,1995,"Brodie und T.S. fühlen sich mies und verstehen die Welt nicht mehr, als sie beide am selben Tag von ihren Freundinnen Hals über Kopf vor die Tür gesetzt werden. Ohne richtigen Antrieb hängen sie fortan in der Glitzerwelt eines riesigen Einkaufszentrums (engl. ""Mall"") rum, bis sie auf ihren endlosen Streifzügen die Knackis Silent Bob und Jay kennenlernen. Sie entschließen sich, ihre Freundinnen mit Hilfe der beiden Jungs zurückzuerobern. So einfach geht das aber nicht. Rene, Brodys Ex, ist mittlerweile neu liiert, und T.S.' Ex Brandi hat einen Vater, der den ehemaligen Freund seiner Tochter nicht mag. Schaffen es die beiden Jungs trotzdem, wieder glücklich zu werden?"
9070.0,1995,"Die Erde schwebt in großer Gefahr! Der abgrundtief böse Magier Ivan Ooze will der alleinige Herrscher über die Welt werden. Gemeinsam mit seinen dunklen Helfershelfern schreckt er vor nichts zurück, um seinen dunklen Plan in die Tat umzusetzen. Die Lage scheint aussichtslos und doch besteht eine winzige Chance, den Fiesling noch zu stoppen. Die Power-Rangers müssen her, denn die sechs unerschrockenen Helden sind die einzigen, die die Erde noch retten können. Doch Mut alleine genügt nicht! Um gegen Ivan Ooze bestehen zu können, muss man mit ganz anderen Mitteln arbeiten. Und so begeben sich die sechs Freunde auf die Suche nach einer geheimnisvollen Quelle der Kraft, denn nur die ultimative Power kann die Welt noch retten!"
48787.0,1995,"Ein russisch-amerikanisches Filmteam will unter der Regie von Andy Clark einen Horrorfilm in Moskau drehen. Billy Hughes, Reqisiteurin des Films und Schwester von Andys Freundin Karen, ist stumm. Als sie eines Abends noch eine Requisite holen will, wird sie im Studio eingeschlossen und gerät scheinbar ans Set eines Pornodrehs. Doch die entsetzte Billy muss schnell feststellen, dass ein Snuffmovie gedreht wird und die Hauptdarstellerin wird vor ihren Augen ermordet. Als sie die Mörder bei der Polizei anzeigt, schaffen diese es sich herauszureden. Billy muss um ihr Leben fürchten, denn hinter dem Handel mit Snuffmovies stehen gefährliche Verbrecher und die einzige, die ihr glauben will, ist ihre Schwester Karen..."
34574.0,1994,"Die Vampirfrau Nadja will, nachdem ihr Vater von dem brutalen Vampir-Jäger Van Helsing ermordet wurde, ein neues Leben anfangen. Sie beginnt, ohne zu ahnen in welche Gefahr sie sich begibt, eine Affäre mit Lucy, der Frau von Van Helsings Neffen Jim. Aber längst hat Van Helsing ihre Spur wieder aufgenommen und nur noch eines im Sinn: Er will nun auch Nadja töten. Dazu ist ihm jedes Mittel recht und er versucht seinen Neffen für seine Zwecke zu gewinnen. Doch Lucy ist den Zauberkräften Nadjas bereits erlegen und will ihr helfen."
1642.0,1995,"Die Computerexpertin Angela Bennett arbeitet von Zuhause aus für die Softwarefirma Cathedral und lebt sehr isoliert. Ihre Pizza kommt per Online-Bestellungen, soziale Kontakte pflegt sie ausschließlich am Telefon oder über das Internet. Eines Tages bekommt Angela eine Diskette mit brisanten Informationen zugespielt, die sie kurze Zeit später in Lebensgefahr bringt. Der gerissene Profikiller Jack Devlin wird auf sie angesetzt und soll die Daten mit allen Mitteln wiederbeschaffen. Angela kann entkommen, doch plötzlich steht ihre Welt Kopf: Jemand hat ihre persönlichen Daten aus allen staatlichen Computern gelöscht und ihre Identität getilgt. Dabei wurde ihr Strafregister um einige Punkte erweitert, weswegen ihr nicht nur Devlin, sondern auch die Polizei auf den Fersen ist."
11472.0,1995,"Sam ist Kinderpsychologe und hat alles, was einen echten Yuppie glücklich macht. Eine tolle Freundin, eine gutgehende Praxis, einen roten Porsche - eben ein rundherum geregeltes Leben. Doch plötzlich gerät alles aus den Fugen, denn Freundin Rebecca ist schwanger! Diese unerwartete Botschaft löst bei Sam nicht gerade Begeisterung aus. Ihm reicht eigentlich die berufliche Erfahrung mit unerzogenen Gören, das muss er nicht auch noch privat haben. Doch das Schicksal hat noch mehr auf Lager. Als die nervtötenden Dwyers in sein Leben treten, scheinen sich Sams schlimmste Befürchtungen zu bewahrheiten: Das Paar produziert Kinder am laufenden Band und steht den ""Neulingen"" permanent mit ungebetenem Rat und Tat zur Seite. Auch der russische Frauenarzt Kosevich gibt sein Bestes, damit die neun Monate wirklich zur reinen Qual werden."
36196.0,1995,
11980.0,1995,"Christopher Walken spielt in diesem Film den Erzengel Gabriel, der eine Armee der Engel gegen Gott anführt, da dieser den Menschen eine Seele geschenkt hat -- und seinen treusten Dienern, den Engeln, nicht. Eines Tages überträgt Gabriel diesen Krieg auf die Erde, um die schwarze Seele des bösartigsten, lebenden Menschen in seinen Besitz zu bekommen. Eine Seele so schwarz, dass sie der Schlüssel zum Sieg über seine gegnerische Armee der nach wie vor Gott ergebenen Engel ist. Einer dieser Gott ergebenen Engel ist Michael. Ihm gelingt es vor Gabriel in den Besitz dieser Seele zu gelangen und sie im Körper eines kleinen Mädchens zu verstecken, bevor er von Gabriel getötet wird..."
58372.0,1995,
32646.0,1995,"Die amerikanische Hausfrau Carol führt in L.A. an der Seite ihres reichen Ehemannes Greg ein langweiliges, aber zufriedenes Leben - bis sie eines Tages über Kopfschmerzen klagt, sich krank und elend fühlt. Ein Zustand, der sich noch verschlimmert. Carol reagiert allergisch auf Umweltgifte wie Auspuffgase, Zigarettenqualm, Pestizide in Lebensmitteln und chemische Stoffe in ihren Schönheitscremes. Nachts weist sie ihren liebeshungrigen Mann zurück und streift ruhelos durchs Haus. Doch alle Ärzte halten Carol für gesund. In ihrer Verzweiflung sucht sie Hilfe in einem dubiosen "" New Age "" Behandlungszentrum in New Mexico."
10533.0,1995,"Drama basierend auf dem gleichnamigen Roman von Nathaniel Hawthorne. Amerika im 17. Jahrhundert: Hester Prynne reist aus England nach Massachusetts, wo sie auf ihren Ehemann wartet. Dort lässt sie sich auf eine Affäre mit dem Priester Arthur Dimmesdale ein und wird schwanger."
10802.0,1995,"Tänzerin Nomi begibt sich nach Las Vegas, um dort eine große Karriere zu starten. In der Glitzerstadt angekommen, nimmt sie zunächst einen Job als Stripperin an, um sich ihre Brötchen verdienen zu können. Nach einiger Zeit macht sie Bekanntschaft mit Cristal Connors, dem Star der Show ""Goddess"", die ihr durch Beziehungen zu einer Nebenrolle in jener Show verhilft. Doch das ist Nomi nicht genug und so beginnt ein erbitterter Zweikampf."
10149.0,1995,"Für die Menschen in Brooklyn, Ecke Third Street und Seventh Avenue, ist Auggie Wrens Tabakladen das Zentrum des Universums. Jeden Tag treffen sie sich auf ein paar Zigaretten, tauschen den neuesten Klatsch aus und sparen dabei auch die eigenen Probleme nicht aus. So wird Auggie selbst eines Tages urplötzlich damit konfrontiert, daß er eine erwachsene Tochter hat, die seit kurzem drogensüchtig ist."
18402.0,1995,"Grace ist eine glücklich verheiratete Frau. Doch dann entdeckt sie zufällig, daß ihr Mann Eddie eine Affäre hat und reicht geschockt die Scheidung ein. Ihre Mutter Georgia ist damit gar nicht einverstanden, sie würde Eddie noch eine Chance geben. Grace ist empört und wirft ihrer Mutter Feigheit vor - aus dem gleichen Grund hätte sie schon die vielen Seitensprünge ihres Mannes Wyly übersehen. Aber dann sieht Grace ein, daß auch sie in ihrer Ehe Fehler gemacht hat und sie nimmt Eddies Dinner-Einladung an."
9348.0,1995,"Wissenschaftler des SETI-Instituts, einer amerikanischen Einrichtung zur Erforschung von Signalen aus dem Weltraum, empfangen eine Art DNA-Bauanleitung. Sie sollten es eigentlich besser wissen, aber im Sinne der Wissenschaft probieren sie die Instruktionen natürlich aus. Zuerst entwickelt sich nur ein unscheinbares kleines Mädchen, doch schon bald wird klar, daß das Kind übermenschliche Kräfte hat. Doch alle Erkenntnis und Reue kommen zu spät, denn das Wesen kann fliehen, und es wird ein Team von “Spezialisten” angeheuert, die es unschädlich machen soll."
